Unnamed: 0,index,user_name,date,text,label
13891,"""도리도리""",Dear_SH__94,2018-07-06 15:05:05,"낙령님 진짜루 넘 공감이에여 여름은 ,, (도리도리",0
2144,"""물뽕""",yuna990610,2018-08-15 14:40:34,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
＆!◆↓★▽ pic.twitter.com/XiY5FjQQIM",1
2672,"""물뽕""",euroman0574,2018-08-08 23:35:41,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
(§→○＠' pic.twitter.com/g9sYxD4P4d",1
56594,"""크리스탈""",__hanyoung,2019-04-17 08:50:01,"ㅋㅋㅋㅋㅋㅋ딱히 저걸로 레벨업할수있는건 아니지만.. 쿠키랑 펫 한번씩 뽑으면 끝날 크리스탈이군요... 아마 지르고나면 허무해질거예요 제가그랬거든요 <<<
차라리 그돈 존버해서 이번주나 다음주에 우유맛나오면 지르십쇼",0
45374,"""아이스""",aco_twit,2018-07-21 04:56:14,"매리제인 외전
오랜만에 아이스랑 도원♡ pic.twitter.com/Rc48d2SrzT",0
45988,"""아이스""",amumalhk,2018-07-20 02:11:42,"그러다가 어느날 레드아이스를 밀매하던 갱단 본거지를 진압하게 되고 워낙 오랫동안 코너가 밤새워가며 정보를 수집하고 계획을 짜서 수월하게 넘어가는가 싶었는데 창고 구석에서 납치된 안드로이드들을 발견하게 됨
남은 갱단들이 자신을 쫓아오는 상황이긴 하지만 행크와 같이 지내면서",0
7688,"""크리스탈""",Hanyung_MHJ,2018-07-04 13:58:55,그냥 팬텀이 루미집 찾아 가서 연합 쪽 소식 전해주고 크리스탈 가든으로 돌아간 다음 소금 뿌리는 루미 보고싶어(??,0
1800,"""물뽕""",v8520vv,2018-08-19 22:45:42,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
((*＆+↑ pic.twitter.com/PqWSB2AUys",1
15157,"""도리도리""",SorryU_PZ,2018-07-01 16:38:22,( 이 새끼가? ) ( 입 꾹 다뭄 )( 도리도리 ) 그런말 들은 만한 이야기 없었어. ( 내 잔인함을 사랑하잖아 너. 놈 피식 웃는다 ) 그건 약간 박태효가 개새끼 그만 하겠습니다와 동급 아닌가(?),0
41355,"""아이스""",dw05cymoosae,2018-08-10 23:24:03,아이스야,0
79196,"""짝대기""",NUESTDH721,2019-05-29 04:26:00,식도락 여행도 좋고 오름여행도 좋고 바다여행도 좋아서 자꾸 가게되네요 ,0
64750,"""도리도리""",_Roronoa_Z0R0,2019-04-22 14:17:12,"""...??""
귀엽단 소리에 고개를 갸웃거린다
그리곤 내가 있을것 같냔듯이 고개를 도리도리 한다
""먕!...먕!""",0
2444,"""물뽕""",jinihey,2018-08-05 18:04:51,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
↓§＆|]★ pic.twitter.com/beGjJzgBQh",1
22361,"""도리도리""",today_night_km,2018-08-15 09:16:09,"응 불편해ㅠ 존나ㅠ 그럼 내눈앞에서 사라져 줄거야??ㅠ 라는 말이 목끝까지 올라왔지만 겨우 삼키고 고개 도리도리 젓는다

-연락도 안하고
-....미안해
-전화도 안받고
-.....응..
-카톡 안보고
-.....응..
-나 싫어요?
-...응..응..???!

눈 땡그랗게 뜨고 젼꾸 보는데 이미 시무룩해 있어..",0
44375,"""아이스""",Korea_land,2018-07-26 01:01:53,"[팔로우 이벤트] 
국토교통부 트위터를 팔로우 한 인증샷을 캡쳐해서 답글로 달아주세요~!
추첨을 통해 20분께 시원한 음료를 쏩니다!
 기간 : 7.26.(목)~7.31.(화)
 발표 : 8.1.(수)
 경품 : [스타벅스] 아이스 아메리카노, 20명 무작위 선정 pic.twitter.com/K20fkypSdw",0
91491,"""아이스""",SUIM_LEE_,2019-05-04 02:24:36,커피가 미지근 하면 무슨 맛으로 먹어요. 짜증나게 ( 실수를 알아 챈듯 열불내며) 아이스 카메모카 한잔 주세요,0
3076,"""물뽕""",chickenism_han,2018-07-23 03:20:31,"비아그라판매
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
|}↓(▽▲ pic.twitter.com/He8s39i5Oi",1
2521,"""물뽕""",antaster_ari,2018-08-04 17:39:49,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
←→→%`※ pic.twitter.com/uV5qwDG7S7",1
101909,"""아이스""",Empress4VIXX,2019-05-26 14:10:01,아이스 와인이 저번에 말한 가격대 있는 그거였던가요...!ㅇㅅㅇ☆,0
84564,"""아이스""",watersmcow,2019-05-01 12:09:39,뜻밖의 아이스버킷••• 라면이랑 빵 드셔요,0
2416,"""물뽕""",wjdgus9929,2018-08-06 02:27:38,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
$▽＃↑!□ pic.twitter.com/9MOz5WJSOs",1
5216,"""크리스탈""",tttime_ff,2018-08-23 01:54:45,"한때 하우징 로망 하나가 있었는데 그것은 집 마당에는 고대인의 미궁을 만들고, 집 내부는 크리스탈 타워처럼 만들고 지하는 에우레카로 만들고 시황제의 옥좌 뒤에 벽뚫는 장치를 마련해서 검은 공간으로 갈 수 있게 만든 다음 어둠의 세계라고 부르는 것이었다 하지만 벽뚫기가 어려워서 포기",0
1743,"""물뽕""",Ron1114,2018-08-20 22:25:56,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
←@**◎★ pic.twitter.com/E0Y1lFv3cA",1
7911,"""크리스탈""",406x116,2018-07-21 05:10:51,안양에서 온 둘이다둘 김크리스탈규,0
59354,"""크리스탈""",imrealmaria,2019-04-22 16:39:00,"한 손에 술잔, 다른 손에 든 티르소스
투명한 크리스탈 잔 속 찰랑이는 예술
#BBMAsTopSocial #BTS @BTS_twt",0
48489,"""아이스""",CroMiSS,2018-07-31 08:26:53,할배님 물은 만수? 아이스로해드릴까요 따뜻하게?(?,0
3934,"""물뽕""",tohun8,2018-07-29 06:46:40,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
-#`=@; pic.twitter.com/Nd0FmHcnVV",1
3799,"""물뽕""",pgb88com5670,2018-07-30 09:25:55,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

-←{!＃+ pic.twitter.com/D7WC2OkTnb",1
6406,"""크리스탈""",DF_drawing,2018-07-10 12:06:25,"광물, 크리스탈
출처 : https://digitall-angell.livejournal.com/772954.html 
http://mgmgmimi.tumblr.com/post/71083669883/mineralists-geogallery-rhodochrosite-oh …pic.twitter.com/umeGup78IB",0
2862,"""물뽕""",hse0529,2018-07-24 22:53:05,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

'$]●}↓ pic.twitter.com/EHqx64tSKa",1
98711,"""아이스""",__ditto,2019-05-10 00:53:22,시켜볼걸 그랬네요. 아이스는 콜드브루 맛이네요.,0
46554,"""아이스""",WinstonR_FL,2018-08-03 16:37:48,그거라면 아이스도 남이 타준건데? (아니냐는 듯 이야기하며 코코아분말을 부어놓고 시나몬 스틱 하나를 넣은 뒤 우유가 끓기를 기다린다.),0
4094,"""물뽕""",w3BeDIMbmnOzzm,2018-07-28 03:51:09,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

_◎◇＆◇＆ pic.twitter.com/D0WwZS6bsU",1
101086,"""아이스""",on_byeol_jk,2019-05-27 13:59:50,아이스쿠림 ...?,0
39595,"""아이스""",cheo8854,2018-08-05 08:20:42,썰tv-28번 나은진-박근혜 무죄석방 릴레이 아이스버킷 https://www.youtube.com/attribution_link?a=_-NNz7k1xLA&u=%2Fwatch%3Fv%3D3eQVVHkRn5U%26feature%3Dshare …,0
3125,"""물뽕""",tntkorea,2018-07-22 17:32:03,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

↓*※!●▼ pic.twitter.com/CnCoW2erih",1
18024,"""도리도리""",O223S2_,2018-07-20 04:06:57,싫어 ! (도리도리),0
3705,"""물뽕""",les_3723,2018-07-31 00:42:24,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

=◆-=◎' pic.twitter.com/iJ5tqdOKp7",1
58552,"""크리스탈""",BS24_X08,2019-05-15 13:30:53,대박적이야 크리스탈 3개 드랍;;;; pic.twitter.com/oZlHxuUt06,0
24300,"""도리도리""",Low_L_on,2018-07-22 06:26:03,"끄덕 끄덕. 걸을 수 있어요? 도리도리. 그래도 가야 돼요, 침대에서 자요 내가 바닥에서 잘게요. 끄덕 끄덕. 

셩으가 옅게 미소 짓는다. 이렇게 어린 애 같은 모습이 있을 줄은 몰랐는데. 3년을 알고 지내며 처음 보는 모습이긴 했지만, 셩으의 눈엔 마냥 귀엽다. 

- 저 좋아요 황 쌤?

끄덕 끄덕",0
2154,"""물뽕""",YJH_SHH_,2018-08-15 12:26:57,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
●△`]▼| pic.twitter.com/gAVLuolw2U",1
103371,"""아이스""",mongsog,2019-05-25 02:13:26,"아이스구입하는곳 lsd정품구입
lsd구매사이트 정품아이스작대기판매

텔ㄹㅔ ACHU222

아이스구매하는곳 얼음구매
환각제떨구입방법 아이스작대기",1
3575,"""물뽕""",Rubang113,2018-07-25 02:03:06,"비아그라판매
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
◆■＆|＆→ pic.twitter.com/LPjzBNjCzh",1
8718,"""크리스탈""",PMTHanapi,2018-07-24 16:17:04,그 크리스탈 실물이 궁금하네요...랑다비는 LED라도 있지;;;,0
1659,"""물뽕""",mkbzzang,2018-08-10 03:11:47,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
→{→[)△ pic.twitter.com/Tzyrt99uwh",1
35326,"""아이스""",Ramona_Nem,2018-08-15 00:22:08,여름엔~ 아이스 커피 여름엔~ 맥심 아이스~,0
33108,"""아이스""",YeSsa526,2018-07-11 15:48:51,아 아프리카 아이스잭 렬 취저다,0
98431,"""아이스""",Aiyana_cd,2019-05-10 09:11:48,안되는거야? 벨라티? 어째서? 벨라티도 아이스의 학생이잖아- 선생님도 다들 가시는데 너만 못간다는건 말도 안 돼.,0
68486,"""도리도리""",Himamiya_Tori0,2019-04-21 02:55:41,(도리도리)(꼬옥) 우웅~.. 아니야~,0
1567,"""물뽕""",MrPExLKvi43Hkch,2018-08-11 09:48:21,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
＆＠(▲(- pic.twitter.com/oE7AyY0NKO",1
57754,"""크리스탈""",luichi_ff14,2019-04-27 07:43:21,미친 사람처럼 멘퀘 민다... 어제 오늘 크리스탈 3개나 복구했네 pic.twitter.com/XXZ7SG57SS,0
96928,"""아이스""",Hwangspace_bsa,2019-04-19 14:55:17,(이가 보이게 환히 웃으며) 그럼 아아(아이스 아메리카노)들고 찾아갈게요~! 바쁘면 커피만 전해주고 갈테니까 너무 부담 갖지마시고~ (가벼운 어조로 말했다),0
42599,"""아이스""",SGH_GB,2018-07-17 11:23:24,"탄산을 자주드시나보군요. 저는 아이스 아메리카노로 하겠습니다. (결정이되자 바로 주문을 하곤 자리로가 앉아,) 음료는.. 어떻게 먹여드려야하는걸까요.. (곤란한 듯한 표정으로 재차 빙고판을 확인한다..)",0
105033,"""아이스""",ac3VjmOfuVrg3zk,2019-05-29 15:09:21,그쵸?? ㅎㅎㅎ재밌어요!,0
52205,"""아이스""",ff14_dcrow,2018-07-04 19:16:56,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ메나고는.. 이제 단골손님을 관리하게 된 화란님이랑 손붙잡고 찾아가도록 할게요..! 후.. 이불씨.. 그 사람 인성은 없어도 좋은 사람이구요 찰떡 아이스같은 톤베리 좋아하니까 꿈에 나오게 해줘요.. 잘.. 대해주세요.. 행복하게.. 만들어줘요..,",0
1864,"""물뽕""",Eunae_Zzang,2018-08-19 01:13:46,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
←★[＆▲↓ pic.twitter.com/bG50PZFyuC",1
75270,"""도리도리""",SSA_28_,2019-05-06 02:23:31,(도리도리) 안 마셨습니다!,0
16707,"""도리도리""",bebe_demian,2018-08-26 12:07:01,""" 어.. 죄송하지만 안될것같아요.. ""

눈을 꼭 감고서 도리도리.",0
60942,"""크리스탈""",Yun_seou_rain,2019-05-04 12:12:30,크리스탈 브레이브요?ㅋㅋㅋㄱㄱㄱㄱㄱㄱ,0
20517,"""도리도리""",silverlinin9_21,2018-08-29 13:06:14,후움 (도리도리 'w' pic.twitter.com/hbSIb8KehD,0
59252,"""크리스탈""",sicut_stella,2019-04-23 10:54:51,"아 어떡해.. 니니쨘 원래도 예쁜데 5월에 문크리스탈파워메이크업하면 눈부셔서 못 쳐다보는 거 아냐?
나 6월이나 7월쯤에 대구 함 더 내려갈게!! 그때 기대하고 있다규?!",0
50714,"""아이스""",Li___Bot,2018-07-14 13:37:18,여름 언제 끝나...?(아이는 아이스 매트 위에 엎드려 투덜거립니다),0
22558,"""도리도리""",love_me_G4NGH0,2018-08-14 13:33:44,(도리도리)...안 괜ㅊ..찮...(털썩),0
70837,"""도리도리""",ProfessorV_END,2019-04-28 05:27:36,"학생이랑 대화를 나눌 수 있는 시간이 있으니, 좋은 오후죠. (도리도리.) 저를 좋아해주는 선의의 시선을 실례라고 생각하진 않으니까 너무 걱정 말구요.",0
84006,"""아이스""",sally950722,2019-05-03 04:42:52,트아이스에서 사나밖에 안보여 존나 짱임,0
2599,"""물뽕""",djdell79,2018-08-09 19:46:56,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
&]]§""| pic.twitter.com/kYCelNyUeH",1
60602,"""크리스탈""",CookieRunKR,2019-05-06 09:42:24," 이온맛 쿠키로봇 짤방 대회 
첨부된 #이온맛쿠키로봇 스프라이트로 멋진 짤방을 만들어주세요! 우승자 1분에게 3,000크리스탈을 드려요! 

 (~5/8) 답글로 이온맛 쿠키로봇 짤방 제출 (창의력 대장 환영)
 (5/9) 우승 후보 공개와 함께 투표
 (5/10) 우승자 발표 #쿠키런pic.twitter.com/ap5jnTZ3UN",0
102413,"""아이스""",MYAMYAMIMYA,2019-05-26 06:33:57,캇쟝 궁댕이구멍 하루쟁일 열려잇개하구싳다...,0
33304,"""아이스""",roddu_sadam,2018-07-11 07:17:05,드 뭐냐 아이스 그거 연기나는 야 걔가 시원하게 집까지 보내줬어요,0
51981,"""아이스""",darker_dregon,2018-07-05 11:59:04,"'그래,큰아들하고 딸 하나 낳았단다~'*그녀는 베시시 웃었다. 그녀의 둥지에는,고대주니어의 알과 앤젤 주니어의 알이 있었다. 썬더와 아이스,파워는 축하해 하고있다.",0
77121,"""도리도리""",rkdud1821,2019-05-28 01:31:22,"아이스구매대행 이태원떨구입
엑스터시구매 아이스정품구입

텔ㄹㅔ ACHU222

환각제떨구입방법 도리도리정품구매
lsd정품구입 정품허브구입",1
4084,"""물뽕""",kkmint,2018-07-28 05:56:56,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
※＆[:(~ pic.twitter.com/c3wKG1pXBm",1
31333,"""아이스""",CUTE__JK_,2018-08-16 15:04:40,존나 시원한 아메리카노 먹고 싶다 스타벅스 아이스 아메리카노 먹고싶다,0
18658,"""도리도리""",spoon_occult,2018-08-16 15:08:30,(입술을 꾹 다물고 고개를 도리도리도리),0
103360,"""아이스""",pjs2967,2019-05-25 02:24:41,"정품엑스터시구입방법 정품엑스터시구매
작대기 작대기

텔ㄹㅔ ACHU222

lsd구입 lsd판매사이트
아이스구입하는곳 필로폰파는곳",1
77265,"""도리도리""",mika_Hmagicia,2019-05-27 12:36:19,도리도리))암것도 아이데이~,0
1856,"""물뽕""",Rg3mxK2sW2rxVZX,2018-08-19 04:58:22,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
△◎=★}; pic.twitter.com/UthSEk75n2",1
62532,"""크리스탈""",kryxtwal,2019-05-26 11:25:03,"RT amber_insta: 190526 shhh_213 인스타그램 엠버 루나 크리스탈
https://www.instagram.com/p/Bx6-v8yJnsk/?igshid=3m9y8ech26mq …
https://youtu.be/TaKj4DHgY8E pic.twitter.com/kKob4upc9K",0
2885,"""물뽕""",dancer_chu,2018-07-24 18:07:14,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
○{＃◎'+ pic.twitter.com/og8MUTvJPw",1
1509,"""물뽕""",SueInKor,2018-08-12 02:07:22,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
]★:@→→ pic.twitter.com/ZviDZ1Mh2a",1
9804,"""크리스탈""",hyeon_sazang,2018-08-20 13:56:18,아 몰라 나는 솔플돌았단말야 그리고 팀으로 돌아도 나처럼 가챠운 없는 사람은 랜덤 크리스탈 못먹으니까 걍 하지마셈 운빨노가다겜 다 망해라,0
82820,"""아이스""",nyanseaman,2019-04-12 15:56:52,dnj d눵원래 내ㅊ음악취향은.. 배드플라워 하일리서스펙트 인터럽터스 아이스나인킬스 이런애거든여..,0
24346,"""도리도리""",ByeolGyu97,2018-07-22 01:55:02,요즘 왜 조용한 곳이없냐.... 에휴 도리도리,0
27382,"""아이스""",jsnr24,2018-07-02 12:52:06,시발 친구가 스벅에서 해섴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아까는 다른 지점에서 아이스라떼 마시고 지금은 다른 지점에서 돌체라떼아이스 마시는 중 시발,0
30877,"""아이스""",kidminju,2018-08-18 02:30:30,아이스 ~ 아메리카노 마셔도 왜 ~ 더 후끈후끈 하 니,0
42295,"""아이스""",chuchu_0209,2018-07-18 05:14:22,아이스녹차 악개,0
85905,"""아이스""",blc_bio,2019-04-30 12:07:46,섬광수류탄으로 새들 한번에 보낼 수 있는거 였어...ㅇㅁㅇ... 아이스모빌타기전에도 휘청거리는데 그거도 슬라이딩으로 해결할수있었다...,0
48508,"""아이스""",dinosaurrr65,2018-07-31 07:47:58,머그잔에 아이스 음료 주는거 싫어... 왜 아이스잔 신경 안써....?,0
965,"""물뽕""",wodbf1234,2018-07-06 15:25:05,"비아그라정품 바로가기   http://talk22.aoa111.com 
시알리스복용법＠
초강력물뽕구입하는곳♩
쇼핑백디자인
글램핑
학생커플시계
@#%@#$^@#$
☆☆☆☆☆

분양홍보 pic.twitter.com/5ACQqMTXWs",1
62948,"""크리스탈""",bpro_gameinfo,2019-05-31 15:47:47,"크리스탈 교환소에 기간한정 아이템이 생겼습니다.
가격이 괜찮은 편이니 필요하시다면 이용하셔도 좋을 것 같습니다. pic.twitter.com/P6j2kivSj4",0
3341,"""물뽕""",ZD18Ca2slFTGW5b,2018-07-26 19:32:33,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
＆""↓★_! pic.twitter.com/RgkpRqTqw3",1
78158,"""도리도리""",exo4ever0805,2019-05-25 14:31:48,넹...;ㅅ; 이눔아그들은 어째 6학년이 돼도 1학년때랑 똑같을까여..;ㅅ;,0
2094,"""물뽕""",Ron1114,2018-08-01 07:16:54,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
-■:@□＠ pic.twitter.com/vBpM1PFckL",1
44614,"""아이스""",hejsommer,2018-07-25 12:22:29,요즘 아침엔 네스프레소 뽑은 아이스아메리카노를 텀블러에 담아오고 점심엔 회사근처 카페에서 아이스라떼 사와서 먹는데 맨날 플라스틱컵 하나씩 버리는게 맘에걸려서 텀블러 가져가서 커피받아옴 앞으로도 이렇게 해야겠다,0
24852,"""도리도리""",TL49D_Maek,2018-08-05 08:52:56,"(절레절레)(도리도리)(입 꾹) 기, 기억이 안 납니다 ... 하하하! 대자앙...",0
82573,"""아이스""",e_xiulah_o,2019-04-01 11:30:01,"얼죽아가 뭐임 요즘은 어죽아가 대세
어차피 죽을거 아이스",0
94031,"""아이스""",JDI_tse,2019-05-13 10:54:18,그럴 수도 있지. (어깰 으쓱인다) 구름 아이스라. 인기가 엄청 엄청 많아서 매일매일 품절된다는 소문의 그거 말이지. 나도 한 번 먹어보고 싶은데 하나지방까지 갈 자신은 없어. 엄청 맛있을 거 같은데. 나는 튼튼밀크로 만든 아이스크림이 좋아.,0
7430,"""크리스탈""",CaTelaffe_TT8,2018-07-06 09:23:51,(나는 게으른 사람인데 내 빛의 크리스탈이 노동을 좋아해서 어쩌면 좋지)(심란),0
2836,"""물뽕""",qjqjfl,2018-08-07 05:23:29,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
[^→★＃ pic.twitter.com/8FTxWDrAKV",1
105386,"""아이스""",chewing_612,2019-05-29 08:58:24,"피아노를 배웠다고 해서 내가 그 인간 이상형에 부합할 것도 아니고. 나가 죽자 도견스, 뭐 하는 거냐 지금?

-아이스 아메리카노 샷 세 번 추가요..

자주 가는 카페에서 익숙하게 음료를 주문하고 테이블 위로 엎어졌다. 손에 들인 꼴보기 싫은 악보들. 구겨서 버려?

-주문하신 음료 나왔습니다",0
1091,"""물뽕""",gilbert8375,2018-07-12 16:44:33,"◇비아그라가격＆ 정품최저가  ▷ http://selly.via020.com 
시알리스가격＆
물뽕구입방법
에코백쇼핑몰
면역력높이는음식
남자시계브랜드추천
@#%@#$^@#$
♪♪♪♪♪

다이어트줄넘기",1
105649,"""아이스""",dddd22855465,2019-05-29 02:42:25,"#아이스구입하는곳
#아이스판매처
#아이스정품구입
#아이스구매하는곳
#아이스구입
텔레 ppyu8  카톡 ppy89 라인 ppy8 
#아이스구매정보
#논현떨
#엑스터시구입방법
#엑스터시구입
#필로폰구입",1
100074,"""아이스""",lilililiditto,2019-05-23 04:36:02,그게 하필 들킨게 19금 장면이여서 서로 너무 당황해서 십분정도 아무 말도 안하고 있다가 다른 화제로 갑자기 넘어갔어요 ㅋㅋㅋ 그리고 집에 가서 보유하고 있던 팬픽 보내줬어요,0
37850,"""아이스""",k_m_q16319,2018-08-09 00:19:00,"@kkangxx9449 데아이 아이스루 준규 ... ♡ ㅎㅎ 25세 생일 축하해용 ~  실은 준규에 이야기 하고 싶은 것이 정말 많이 있었는데, 그저께와 어제는 아침 일찍부터 일을했습니다 ... ㅠㅠ 그래서 늦어 버리고 오래되어 버릴지도 모르지만, 내가 6일에 느낀 것을 준규에 말하고 싶습니다.",0
4055,"""물뽕""",yusuhYEOK2,2018-07-28 10:47:57,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

==△^＆{ pic.twitter.com/aeyF52AeYd",1
3474,"""물뽕""",akv5199,2018-07-25 17:37:21,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
◇:[○'$ pic.twitter.com/kO2pd2mQDx",1
2727,"""물뽕""",bng8447,2018-08-08 10:53:36,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
#＆+""|↓ pic.twitter.com/J8d6pmE2Jy",1
73818,"""도리도리""",_0619_Dazai_,2019-05-19 10:51:49,""" 글쎄 , 고문이라고만 말하고 끝내겠네 . 더 이상 말하기엔 , 으 . 역겨워서 . ""

£ 고개를 도리도리 저으며 , 역시 쉰 목소리로 .",0
91479,"""아이스""",Dominador_413,2019-05-04 02:56:23,혼자서도 잘 기다릴 줄 알았는데. 당차게. (남자는 입꼬릴 말아올리고선 그녀를 이끌었다. 솜사탕과 함께 풍선을 판매하는 곳까지 걸어가 풍선을 하나 아이에게 쥐여주었다. 그리고 아이스 아메리카노 하날 주문했다.),0
3401,"""물뽕""",s_hye_m,2018-07-26 07:13:56,"비아그라판매
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
|→←{＆ pic.twitter.com/u6trCAmJtO",1
